player_key,full_name,editorial_team_abbr,display_position,3PTM,AST,BLK,FG%,FGM/A,FT%,FTM/A,PTS,REB,ST,TO,editorial_player_key,editorial_team_full_name,editorial_team_key,editorial_team_url,eligible_positions,eligible_positions_to_add,has_player_notes,has_recent_player_notes,headshot,image_url,injury_note,is_keeper,is_undroppable,player_id,player_notes_last_timestamp,position_type,primary_position,status,status_full,uniform_number,url
454.p.6571,Day'Ron Sharpe,BKN,C,11,91,42,.521,165/317,.757,56/74,397,330,41,63,nba.p.6571,Brooklyn Nets,nba.t.17,https://sports.yahoo.com/nba/teams/brooklyn/,"[{'position': 'C'}, {'position': 'Util'}]","[{'position': 'PG'}, {'position': 'G'}, {'position': 'SG'}, {'position': 'SF'}, {'position': 'F'}, {'position': 'PF'}]",1.0,1.0,"{'url': 'https://s.yimg.com/iu/api/res/1.2/OeP0PmxUaJWdyxa8JEsNpQ--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nba_cutout/players_l/10232024/6571.png', 'size': 'small'}",https://s.yimg.com/iu/api/res/1.2/OeP0PmxUaJWdyxa8JEsNpQ--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nba_cutout/players_l/10232024/6571.png,Knee,"{'status': False, 'cost': False, 'kept': False}",0,6571,1751230440.0,P,C,NA,Not Active,20,https://sports.yahoo.com/nba/players/6571
454.p.6434,Nick Richards,PHX,C,0,49,55,.591,205/347,.744,119/160,529,466,14,81,nba.p.6434,Phoenix Suns,nba.t.21,https://sports.yahoo.com/nba/teams/phoenix/,"[{'position': 'C'}, {'position': 'Util'}, {'position': 'IL+'}]","[{'position': 'PG'}, {'position': 'G'}, {'position': 'SG'}, {'position': 'SF'}, {'position': 'F'}, {'position': 'PF'}]",1.0,1.0,"{'url': 'https://s.yimg.com/iu/api/res/1.2/TA71jZo5tuLE.SydLFwukg--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nba_cutout/players_l/01212025/6434.png', 'size': 'small'}",https://s.yimg.com/iu/api/res/1.2/TA71jZo5tuLE.SydLFwukg--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nba_cutout/players_l/01212025/6434.png,Elbow,"{'status': False, 'cost': False, 'kept': False}",0,6434,1751217835.0,P,C,GTD,Game Time Decision,2,https://sports.yahoo.com/nba/players/6434
454.p.10048,Scoot Henderson,POR,PG,105,335,13,.419,287/685,.767,158/206,837,198,68,177,nba.p.10048,Portland Trail Blazers,nba.t.22,https://sports.yahoo.com/nba/teams/portland/,"[{'position': 'PG'}, {'position': 'G'}, {'position': 'Util'}, {'position': 'IL+'}]","[{'position': 'G'}, {'position': 'SG'}, {'position': 'SF'}, {'position': 'F'}, {'position': 'PF'}, {'position': 'C'}]",,,"{'url': 'https://s.yimg.com/iu/api/res/1.2/LAoZDCLmHdJp0ydlAJAMAg--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nba_cutout/players_l/10292024/10048.png', 'size': 'small'}",https://s.yimg.com/iu/api/res/1.2/LAoZDCLmHdJp0ydlAJAMAg--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nba_cutout/players_l/10292024/10048.png,Concussion,"{'status': False, 'cost': False, 'kept': False}",0,10048,,P,PG,GTD,Game Time Decision,00,https://sports.yahoo.com/nba/players/10048
454.p.6691,Paolo Banchero,ORL,"SF,PF",87,219,28,.452,412/911,.727,280/385,1191,345,36,136,nba.p.6691,Orlando Magic,nba.t.19,https://sports.yahoo.com/nba/teams/orlando/,"[{'position': 'SF'}, {'position': 'PF'}, {'position': 'F'}, {'position': 'Util'}]","[{'position': 'PG'}, {'position': 'G'}, {'position': 'SG'}, {'position': 'F'}, {'position': 'C'}]",,,"{'url': 'https://s.yimg.com/iu/api/res/1.2/26hAWYDo2gPxsKRTcgkXMg--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nba_cutout/players_l/10292024/6691.png', 'size': 'small'}",https://s.yimg.com/iu/api/res/1.2/26hAWYDo2gPxsKRTcgkXMg--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nba_cutout/players_l/10292024/6691.png,,"{'status': False, 'cost': False, 'kept': False}",0,6691,,P,SF,,,5,https://sports.yahoo.com/nba/players/6691
454.p.5490,Kevon Looney,GSW,"PF,C",2,118,37,.514,143/278,.566,56/99,344,462,46,39,nba.p.5490,Golden State Warriors,nba.t.9,https://sports.yahoo.com/nba/teams/golden-state/,"[{'position': 'PF'}, {'position': 'F'}, {'position': 'C'}, {'position': 'Util'}]","[{'position': 'PG'}, {'position': 'G'}, {'position': 'SG'}, {'position': 'SF'}, {'position': 'F'}]",,,"{'url': 'https://s.yimg.com/iu/api/res/1.2/czP1cSvYTD9lRvcnq76VbA--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nba_cutout/players_l/10292024/5490.png', 'size': 'small'}",https://s.yimg.com/iu/api/res/1.2/czP1cSvYTD9lRvcnq76VbA--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nba_cutout/players_l/10292024/5490.png,,"{'status': False, 'cost': False, 'kept': False}",0,5490,,P,PF,,,5,https://sports.yahoo.com/nba/players/5490
454.p.6407,Cole Anthony,MEM,PG,77,191,32,.424,230/543,.823,93/113,630,204,45,103,nba.p.6407,Memphis Grizzlies,nba.t.29,https://sports.yahoo.com/nba/teams/memphis/,"[{'position': 'PG'}, {'position': 'G'}, {'position': 'Util'}]","[{'position': 'G'}, {'position': 'SG'}, {'position': 'SF'}, {'position': 'F'}, {'position': 'PF'}, {'position': 'C'}]",,,"{'url': 'https://s.yimg.com/iu/api/res/1.2/BRCpCe5e0XETdV4_b4SXag--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nba_cutout/players_l/10292024/6407.png', 'size': 'small'}",https://s.yimg.com/iu/api/res/1.2/BRCpCe5e0XETdV4_b4SXag--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nba_cutout/players_l/10292024/6407.png,,"{'status': False, 'cost': False, 'kept': False}",0,6407,,P,PG,,,50,https://sports.yahoo.com/nba/players/6407
454.p.10101,Gradey Dick,TOR,"SG,SF",114,98,10,.410,265/647,.858,133/155,777,193,48,83,nba.p.10101,Toronto Raptors,nba.t.28,https://sports.yahoo.com/nba/teams/toronto/,"[{'position': 'SG'}, {'position': 'G'}, {'position': 'SF'}, {'position': 'F'}, {'position': 'Util'}, {'position': 'IL+'}]","[{'position': 'PG'}, {'position': 'G'}, {'position': 'F'}, {'position': 'PF'}, {'position': 'C'}]",,,"{'url': 'https://s.yimg.com/iu/api/res/1.2/QMX_MNby75W0ViRrXHjFgA--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nba_cutout/players_l/10292024/10101.png', 'size': 'small'}",https://s.yimg.com/iu/api/res/1.2/QMX_MNby75W0ViRrXHjFgA--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nba_cutout/players_l/10292024/10101.png,Knee,"{'status': False, 'cost': False, 'kept': False}",0,10101,,P,SG,GTD,Game Time Decision,1,https://sports.yahoo.com/nba/players/10101
454.p.6410,Josh Green,CHA,"SG,SF",97,108,15,.428,180/421,.681,49/72,506,172,74,70,nba.p.6410,Charlotte Hornets,nba.t.30,https://sports.yahoo.com/nba/teams/charlotte/,"[{'position': 'SG'}, {'position': 'G'}, {'position': 'SF'}, {'position': 'F'}, {'position': 'Util'}, {'position': 'IL+'}]","[{'position': 'PG'}, {'position': 'G'}, {'position': 'F'}, {'position': 'PF'}, {'position': 'C'}]",1.0,,"{'url': 'https://s.yimg.com/iu/api/res/1.2/NNl3uOijb6glR.A7tGqw.A--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nba_cutout/players_l/10242024/6410.png', 'size': 'small'}",https://s.yimg.com/iu/api/res/1.2/NNl3uOijb6glR.A7tGqw.A--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nba_cutout/players_l/10242024/6410.png,Shoulder,"{'status': False, 'cost': False, 'kept': False}",0,6410,1750447592.0,P,SG,GTD,Game Time Decision,10,https://sports.yahoo.com/nba/players/6410
454.p.5823,Zach Collins,CHI,"PF,C",32,111,29,.507,153/302,.885,69/78,407,288,29,60,nba.p.5823,Chicago Bulls,nba.t.4,https://sports.yahoo.com/nba/teams/chicago/,"[{'position': 'PF'}, {'position': 'F'}, {'position': 'C'}, {'position': 'Util'}]","[{'position': 'PG'}, {'position': 'G'}, {'position': 'SG'}, {'position': 'SF'}, {'position': 'F'}]",,,"{'url': 'https://s.yimg.com/iu/api/res/1.2/cPCb5J6HitzzAESdeSVmfA--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nba_cutout/players_l/02042025/5823.1.png', 'size': 'small'}",https://s.yimg.com/iu/api/res/1.2/cPCb5J6HitzzAESdeSVmfA--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nba_cutout/players_l/02042025/5823.1.png,,"{'status': False, 'cost': False, 'kept': False}",0,5823,,P,PF,,,12,https://sports.yahoo.com/nba/players/5823
454.p.6429,Vít Krejčí,ATL,"SG,SF",90,147,26,.497,145/292,.711,32/45,412,156,36,50,nba.p.6429,Atlanta Hawks,nba.t.1,https://sports.yahoo.com/nba/teams/atlanta/,"[{'position': 'SG'}, {'position': 'G'}, {'position': 'SF'}, {'position': 'F'}, {'position': 'Util'}]","[{'position': 'PG'}, {'position': 'G'}, {'position': 'F'}, {'position': 'PF'}, {'position': 'C'}]",,,"{'url': 'https://s.yimg.com/iu/api/res/1.2/L2KXkZ2I_.bm1H0Okh7AAw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nba_cutout/players_l/10212024/6429.png', 'size': 'small'}",https://s.yimg.com/iu/api/res/1.2/L2KXkZ2I_.bm1H0Okh7AAw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nba_cutout/players_l/10212024/6429.png,,"{'status': False, 'cost': False, 'kept': False}",0,6429,,P,SG,,,27,https://sports.yahoo.com/nba/players/6429
454.p.5739,Gary Payton II,GSW,"SG,SF",31,83,17,.574,171/298,.711,27/38,400,185,52,39,nba.p.5739,Golden State Warriors,nba.t.9,https://sports.yahoo.com/nba/teams/golden-state/,"[{'position': 'SG'}, {'position': 'G'}, {'position': 'SF'}, {'position': 'F'}, {'position': 'Util'}]","[{'position': 'PG'}, {'position': 'G'}, {'position': 'F'}, {'position': 'PF'}, {'position': 'C'}]",,,"{'url': 'https://s.yimg.com/iu/api/res/1.2/2XAQ7cRJi_wDtxPG6wAYKA--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nba_cutout/players_l/10292024/5739.png', 'size': 'small'}",https://s.yimg.com/iu/api/res/1.2/2XAQ7cRJi_wDtxPG6wAYKA--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nba_cutout/players_l/10292024/5739.png,,"{'status': False, 'cost': False, 'kept': False}",0,5739,,P,SG,,,0,https://sports.yahoo.com/nba/players/5739
454.p.6269,Javonte Green,CLE,"SG,SF,PF",46,56,31,.429,123/287,.724,55/76,347,218,65,32,nba.p.6269,Cleveland Cavaliers,nba.t.5,https://sports.yahoo.com/nba/teams/cleveland/,"[{'position': 'SG'}, {'position': 'G'}, {'position': 'SF'}, {'position': 'PF'}, {'position': 'F'}, {'position': 'Util'}]","[{'position': 'PG'}, {'position': 'G'}, {'position': 'F'}, {'position': 'C'}]",,,"{'url': 'https://s.yimg.com/iu/api/res/1.2/mv77enOOHJWJdb1QCD3q2g--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nba_cutout/players_l/10292024/6269.png', 'size': 'small'}",https://s.yimg.com/iu/api/res/1.2/mv77enOOHJWJdb1QCD3q2g--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nba_cutout/players_l/10292024/6269.png,,"{'status': False, 'cost': False, 'kept': False}",0,6269,,P,SG,,,8,https://sports.yahoo.com/nba/players/6269
454.p.10077,Jalen Wilson,BKN,"SF,PF",122,145,5,.397,246/620,.818,135/165,749,270,40,79,nba.p.10077,Brooklyn Nets,nba.t.17,https://sports.yahoo.com/nba/teams/brooklyn/,"[{'position': 'SF'}, {'position': 'PF'}, {'position': 'F'}, {'position': 'Util'}]","[{'position': 'PG'}, {'position': 'G'}, {'position': 'SG'}, {'position': 'F'}, {'position': 'C'}]",1.0,,"{'url': 'https://s.yimg.com/iu/api/res/1.2/cStSOOHUMIbtHWS7qU21lg--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nba_cutout/players_l/10232024/10077.png', 'size': 'small'}",https://s.yimg.com/iu/api/res/1.2/cStSOOHUMIbtHWS7qU21lg--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nba_cutout/players_l/10232024/10077.png,,"{'status': False, 'cost': False, 'kept': False}",0,10077,1751139923.0,P,SF,,,22,https://sports.yahoo.com/nba/players/10077
454.p.6557,Corey Kispert,WAS,"SG,SF",120,103,14,.451,255/565,.852,75/88,705,181,26,64,nba.p.6557,Washington Wizards,nba.t.27,https://sports.yahoo.com/nba/teams/washington/,"[{'position': 'SG'}, {'position': 'G'}, {'position': 'SF'}, {'position': 'F'}, {'position': 'Util'}, {'position': 'IL+'}]","[{'position': 'PG'}, {'position': 'G'}, {'position': 'F'}, {'position': 'PF'}, {'position': 'C'}]",,,"{'url': 'https://s.yimg.com/iu/api/res/1.2/4VYvp9WjYmwTe106WXuHyQ--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nba_cutout/players_l/11012024/6557.png', 'size': 'small'}",https://s.yimg.com/iu/api/res/1.2/4VYvp9WjYmwTe106WXuHyQ--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nba_cutout/players_l/11012024/6557.png,Thumb,"{'status': False, 'cost': False, 'kept': False}",0,6557,,P,SG,GTD,Game Time Decision,24,https://sports.yahoo.com/nba/players/6557
454.p.10291,Dalton Knecht,LAL,"SG,SF",128,66,8,.461,257/557,.762,64/84,706,216,24,37,nba.p.10291,Los Angeles Lakers,nba.t.13,https://sports.yahoo.com/nba/teams/la-lakers/,"[{'position': 'SG'}, {'position': 'G'}, {'position': 'SF'}, {'position': 'F'}, {'position': 'Util'}]","[{'position': 'PG'}, {'position': 'G'}, {'position': 'F'}, {'position': 'PF'}, {'position': 'C'}]",,,"{'url': 'https://s.yimg.com/iu/api/res/1.2/aO0s7LPqXLfsZOmeP47NxA--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nba_cutout/players_l/03052025/10291.png', 'size': 'small'}",https://s.yimg.com/iu/api/res/1.2/aO0s7LPqXLfsZOmeP47NxA--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nba_cutout/players_l/03052025/10291.png,,"{'status': False, 'cost': False, 'kept': False}",0,10291,,P,SG,,,4,https://sports.yahoo.com/nba/players/10291
454.p.10292,Ryan Dunn,PHX,"SF,PF",82,57,40,.430,205/477,.487,19/39,511,267,44,40,nba.p.10292,Phoenix Suns,nba.t.21,https://sports.yahoo.com/nba/teams/phoenix/,"[{'position': 'SF'}, {'position': 'PF'}, {'position': 'F'}, {'position': 'Util'}]","[{'position': 'PG'}, {'position': 'G'}, {'position': 'SG'}, {'position': 'F'}, {'position': 'C'}]",,,"{'url': 'https://s.yimg.com/iu/api/res/1.2/1uiD.SOMjrejYgxnQpG08w--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nba_cutout/players_l/11042024/10292.png', 'size': 'small'}",https://s.yimg.com/iu/api/res/1.2/1uiD.SOMjrejYgxnQpG08w--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nba_cutout/players_l/11042024/10292.png,,"{'status': False, 'cost': False, 'kept': False}",0,10292,,P,SF,,,0,https://sports.yahoo.com/nba/players/10292
454.p.6762,Johnny Juzang,UTA,"SG,SF",118,68,8,.429,204/475,.849,45/53,571,184,39,36,nba.p.6762,Utah Jazz,nba.t.26,https://sports.yahoo.com/nba/teams/utah/,"[{'position': 'SG'}, {'position': 'G'}, {'position': 'SF'}, {'position': 'F'}, {'position': 'Util'}]","[{'position': 'PG'}, {'position': 'G'}, {'position': 'F'}, {'position': 'PF'}, {'position': 'C'}]",,,"{'url': 'https://s.yimg.com/iu/api/res/1.2/7yrvEDSf9.Y56rEdFRxNVg--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nba_cutout/players_l/10292024/6762.png', 'size': 'small'}",https://s.yimg.com/iu/api/res/1.2/7yrvEDSf9.Y56rEdFRxNVg--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nba_cutout/players_l/10292024/6762.png,,"{'status': False, 'cost': False, 'kept': False}",0,6762,,P,SG,,,33,https://sports.yahoo.com/nba/players/6762
454.p.6709,Jake LaRavia,SAC,"SF,PF",60,158,23,.475,160/337,.678,78/115,458,259,62,86,nba.p.6709,Sacramento Kings,nba.t.23,https://sports.yahoo.com/nba/teams/sacramento/,"[{'position': 'SF'}, {'position': 'PF'}, {'position': 'F'}, {'position': 'Util'}, {'position': 'IL+'}]","[{'position': 'PG'}, {'position': 'G'}, {'position': 'SG'}, {'position': 'F'}, {'position': 'C'}]",,,"{'url': 'https://s.yimg.com/iu/api/res/1.2/y7nL.ptSTPEV4uvGZ4j56A--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nba_cutout/players_l/02072025/6709.png', 'size': 'small'}",https://s.yimg.com/iu/api/res/1.2/y7nL.ptSTPEV4uvGZ4j56A--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nba_cutout/players_l/02072025/6709.png,Thumb,"{'status': False, 'cost': False, 'kept': False}",0,6709,,P,SF,GTD,Game Time Decision,33,https://sports.yahoo.com/nba/players/6709
454.p.6236,Terance Mann,BKN,"SG,SF",60,121,15,.496,205/413,.691,47/68,517,199,47,47,nba.p.6236,Brooklyn Nets,nba.t.17,https://sports.yahoo.com/nba/teams/brooklyn/,"[{'position': 'SG'}, {'position': 'G'}, {'position': 'SF'}, {'position': 'F'}, {'position': 'Util'}]","[{'position': 'PG'}, {'position': 'G'}, {'position': 'F'}, {'position': 'PF'}, {'position': 'C'}]",1.0,,"{'url': 'https://s.yimg.com/iu/api/res/1.2/jI1zFfNL0A2dqtkugt5M2A--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nba_cutout/players_l/02072025/6236.png', 'size': 'small'}",https://s.yimg.com/iu/api/res/1.2/jI1zFfNL0A2dqtkugt5M2A--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nba_cutout/players_l/02072025/6236.png,,"{'status': False, 'cost': False, 'kept': False}",0,6236,1750806728.0,P,SG,,,14,https://sports.yahoo.com/nba/players/6236
454.p.6733,Moussa Diabaté,CHA,C,0,56,40,.596,167/280,.595,69/116,403,438,46,61,nba.p.6733,Charlotte Hornets,nba.t.30,https://sports.yahoo.com/nba/teams/charlotte/,"[{'position': 'C'}, {'position': 'Util'}]","[{'position': 'PG'}, {'position': 'G'}, {'position': 'SG'}, {'position': 'SF'}, {'position': 'F'}, {'position': 'PF'}]",,,"{'url': 'https://s.yimg.com/iu/api/res/1.2/tP6feWvTI9OR964RKV9tYw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nba_cutout/players_l/10242024/6733.png', 'size': 'small'}",https://s.yimg.com/iu/api/res/1.2/tP6feWvTI9OR964RKV9tYw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nba_cutout/players_l/10242024/6733.png,,"{'status': False, 'cost': False, 'kept': False}",0,6733,,P,C,,,14,https://sports.yahoo.com/nba/players/6733
